id,currentteamid,playername,currentteam,position,lastupdated,goals,assists,pim,shots,games,hits,powerplaygoals,powerplaypoints,faceoffpct,blocked,plusminus,points,timeonicepergame
8479982,53,Conor Timmins,Arizona Coyotes,Defenseman,"10/27/2022, 19:14:04",0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,8.34
8480849,53,Barrett Hayton,Arizona Coyotes,Center,"10/27/2022, 19:14:04",0.0,0.0,4.0,10.0,6.0,6.0,0.0,0.0,44.44,1.0,-8.0,0.0,15.1
8480855,53,Jack McBain,Arizona Coyotes,Center,"10/27/2022, 19:14:04",1.0,0.0,6.0,3.0,6.0,14.0,0.0,0.0,48.53,1.0,-3.0,1.0,12.33
8481711,53,Matias Maccelli,Arizona Coyotes,Left Wing,"10/27/2022, 19:14:05",0.0,3.0,2.0,2.0,6.0,1.0,0.0,3.0,0.0,1.0,-2.0,3.0,14.2
8482655,53,J.J. Moser,Arizona Coyotes,Defenseman,"10/27/2022, 19:14:05",1.0,3.0,6.0,6.0,6.0,6.0,0.0,3.0,0.0,10.0,-5.0,4.0,23.49
8482699,53,Dylan Guenther,Arizona Coyotes,Right Wing,"10/27/2022, 19:14:05",2.0,1.0,0.0,9.0,5.0,3.0,2.0,2.0,0.0,3.0,-5.0,3.0,13.33
8479974,54,Nolan Patrick,Vegas Golden Knights,Center,"10/27/2022, 19:14:06",,,,,,,,,,,,,
8473548,54,Phil Kessel,Vegas Golden Knights,Center,"10/27/2022, 19:14:06",1.0,2.0,4.0,16.0,8.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,13.35
8474166,54,Alec Martinez,Vegas Golden Knights,Defenseman,"10/27/2022, 19:14:06",0.0,1.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0,19.29
8474565,54,Alex Pietrangelo,Vegas Golden Knights,Defenseman,"10/27/2022, 19:14:06",0.0,5.0,0.0,18.0,8.0,10.0,0.0,2.0,0.0,16.0,1.0,5.0,23.4
8475188,54,Brayden McNabb,Vegas Golden Knights,Defenseman,"10/27/2022, 19:14:06",0.0,3.0,4.0,9.0,8.0,19.0,0.0,0.0,0.0,22.0,7.0,3.0,19.28
8475191,54,Reilly Smith,Vegas Golden Knights,Right Wing,"10/27/2022, 19:14:07",1.0,4.0,2.0,27.0,8.0,5.0,1.0,2.0,50.0,4.0,5.0,5.0,16.27
8475913,54,Mark Stone,Vegas Golden Knights,Right Wing,"10/27/2022, 19:14:07",2.0,4.0,0.0,15.0,8.0,4.0,0.0,2.0,0.0,4.0,6.0,6.0,19.19
8476448,54,William Karlsson,Vegas Golden Knights,Center,"10/27/2022, 19:14:07",3.0,2.0,2.0,12.0,8.0,4.0,1.0,1.0,54.37,7.0,4.0,5.0,17.22
8476539,54,Jonathan Marchessault,Vegas Golden Knights,Center,"10/27/2022, 19:14:07",5.0,2.0,0.0,25.0,8.0,12.0,2.0,2.0,0.0,1.0,4.0,7.0,16.31
8476905,54,Chandler Stephenson,Vegas Golden Knights,Center,"10/27/2022, 19:14:07",3.0,4.0,2.0,16.0,8.0,9.0,0.0,0.0,62.3,4.0,5.0,7.0,18.29
8477018,54,Ben Hutton,Vegas Golden Knights,Defenseman,"10/27/2022, 19:14:07",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,11.02
8477447,54,Shea Theodore,Vegas Golden Knights,Defenseman,"10/27/2022, 19:14:07",2.0,4.0,2.0,17.0,8.0,2.0,0.0,0.0,0.0,11.0,10.0,6.0,20.31
8477478,54,William Carrier,Vegas Golden Knights,Left Wing,"10/27/2022, 19:14:07",1.0,1.0,2.0,18.0,7.0,14.0,0.0,0.0,0.0,3.0,-1.0,2.0,10.18
8478020,54,Michael Amadio,Vegas Golden Knights,Center,"10/27/2022, 19:14:08",1.0,1.0,0.0,9.0,5.0,7.0,0.0,0.0,40.0,6.0,0.0,2.0,11.34
8478403,54,Jack Eichel,Vegas Golden Knights,Center,"10/27/2022, 19:14:08",3.0,4.0,0.0,26.0,8.0,5.0,0.0,2.0,44.95,4.0,6.0,7.0,17.16
8478434,54,Keegan Kolesar,Vegas Golden Knights,Right Wing,"10/27/2022, 19:14:08",1.0,0.0,0.0,6.0,8.0,28.0,0.0,0.0,20.0,4.0,-1.0,1.0,10.37
8478462,54,Nicolas Roy,Vegas Golden Knights,Center,"10/27/2022, 19:14:08",1.0,3.0,0.0,11.0,8.0,13.0,1.0,3.0,49.48,3.0,0.0,4.0,15.04
8479353,54,Brett Howden,Vegas Golden Knights,Center,"10/27/2022, 19:14:08",1.0,1.0,4.0,13.0,8.0,14.0,0.0,0.0,62.5,6.0,1.0,2.0,14.02
8479980,54,Nicolas Hague,Vegas Golden Knights,Defenseman,"10/27/2022, 19:14:08",0.0,1.0,2.0,9.0,7.0,10.0,0.0,0.0,0.0,14.0,2.0,1.0,16.12
8479991,54,Jake Leschyshyn,Vegas Golden Knights,Center,"10/27/2022, 19:14:09",,,,,,,,,,,,,
8480727,54,Zach Whitecloud,Vegas Golden Knights,Defenseman,"10/27/2022, 19:14:09",0.0,2.0,6.0,7.0,8.0,16.0,0.0,0.0,0.0,18.0,-1.0,2.0,16.22
8481032,54,Paul Cotter,Vegas Golden Knights,Center,"10/27/2022, 19:14:09",1.0,0.0,4.0,7.0,4.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,12.31
8475820,55,Joonas Donskoi,Seattle Kraken,Right Wing,"10/27/2022, 19:14:09",,,,,,,,,,,,,
8474586,55,Jordan Eberle,Seattle Kraken,Right Wing,"10/27/2022, 19:14:10",0.0,4.0,4.0,12.0,8.0,6.0,0.0,3.0,50.0,0.0,-6.0,4.0,15.27
8474602,55,Justin Schultz,Seattle Kraken,Defenseman,"10/27/2022, 19:14:10",1.0,3.0,6.0,14.0,8.0,4.0,0.0,3.0,0.0,10.0,-4.0,4.0,18.29
8475768,55,Jaden Schwartz,Seattle Kraken,Center,"10/27/2022, 19:14:10",3.0,3.0,0.0,25.0,8.0,9.0,3.0,3.0,58.82,2.0,-5.0,6.0,17.44
8476457,55,Adam Larsson,Seattle Kraken,Defenseman,"10/27/2022, 19:14:10",2.0,1.0,4.0,13.0,8.0,17.0,0.0,0.0,0.0,13.0,2.0,3.0,22.4
8476467,55,Jamie Oleksiak,Seattle Kraken,Defenseman,"10/27/2022, 19:14:10",1.0,1.0,11.0,4.0,8.0,25.0,0.0,0.0,0.0,16.0,-2.0,2.0,19.12
8476826,55,Yanni Gourde,Seattle Kraken,Center,"10/27/2022, 19:14:10",0.0,1.0,7.0,12.0,7.0,10.0,0.0,0.0,45.56,3.0,0.0,1.0,16.26
8477369,55,Carson Soucy,Seattle Kraken,Defenseman,"10/27/2022, 19:14:10",0.0,3.0,8.0,10.0,8.0,23.0,0.0,0.0,0.0,6.0,5.0,3.0,16.17
8477416,55,Oliver Bjorkstrand,Seattle Kraken,Right Wing,"10/27/2022, 19:14:11",1.0,3.0,0.0,32.0,8.0,6.0,1.0,1.0,50.0,3.0,0.0,4.0,17.45
8477444,55,Andre Burakovsky,Seattle Kraken,Left Wing,"10/27/2022, 19:14:11",3.0,4.0,4.0,22.0,8.0,4.0,2.0,5.0,0.0,0.0,-5.0,7.0,16.23
8477505,55,Alex Wennberg,Seattle Kraken,Center,"10/27/2022, 19:14:11",1.0,2.0,4.0,11.0,8.0,2.0,0.0,0.0,35.94,6.0,1.0,3.0,19.28
8477955,55,Jared McCann,Seattle Kraken,Left Wing,"10/27/2022, 19:14:11",4.0,3.0,0.0,18.0,8.0,4.0,2.0,4.0,40.0,1.0,-4.0,7.0,14.22
8477987,55,Ryan Donato,Seattle Kraken,Center,"10/27/2022, 19:14:11",1.0,1.0,12.0,12.0,6.0,5.0,0.0,1.0,16.67,1.0,3.0,2.0,11.46
8478407,55,Vince Dunn,Seattle Kraken,Defenseman,"10/27/2022, 19:14:11",1.0,4.0,4.0,11.0,8.0,4.0,0.0,3.0,0.0,5.0,-3.0,5.0,22.14
8478466,55,Daniel Sprong,Seattle Kraken,Right Wing,"10/27/2022, 19:14:11",1.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,11.53
8478840,55,Will Borgen,Seattle Kraken,Defenseman,"10/27/2022, 19:14:12",1.0,1.0,11.0,10.0,8.0,11.0,0.0,0.0,0.0,7.0,1.0,2.0,15.53
8479293,55,Brandon Tanev,Seattle Kraken,Left Wing,"10/27/2022, 19:14:12",1.0,3.0,2.0,13.0,8.0,18.0,0.0,0.0,50.0,11.0,4.0,4.0,14.33
8479985,55,Cale Fleury,Seattle Kraken,Defenseman,"10/27/2022, 19:14:12",,,,,,,,,,,,,
8479987,55,Morgan Geekie,Seattle Kraken,Center,"10/27/2022, 19:14:12",1.0,1.0,2.0,5.0,5.0,5.0,0.0,0.0,38.46,4.0,4.0,2.0,10.16
8480901,55,Karson Kuhlman,Seattle Kraken,Center,"10/27/2022, 19:14:12",1.0,1.0,0.0,10.0,7.0,5.0,0.0,0.0,0.0,3.0,3.0,2.0,11.29
8482665,55,Matty Beniers,Seattle Kraken,Center,"10/27/2022, 19:14:12",3.0,3.0,0.0,18.0,8.0,7.0,1.0,2.0,37.5,5.0,-6.0,6.0,18.07
8483524,55,Shane Wright,Seattle Kraken,Center,"10/27/2022, 19:14:13",0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,29.41,2.0,2.0,1.0,6.5
